t	PopSize	m_Het	s2_Het	n_Het
479	100	2.450409e-02	9.262825e-03	5000
480	100	2.424073e-02	9.136029e-03	5000
481	100	2.399596e-02	9.020341e-03	5000
482	100	2.392372e-02	9.008236e-03	5000
483	100	2.377988e-02	8.974731e-03	5000
484	100	2.355253e-02	8.856291e-03	5000
485	100	2.339598e-02	8.783555e-03	5000
486	100	2.314213e-02	8.640471e-03	5000
487	100	2.291984e-02	8.583625e-03	5000
488	100	2.264901e-02	8.394011e-03	5000
489	100	2.231891e-02	8.220777e-03	5000
490	100	2.205043e-02	8.150465e-03	5000
491	100	2.179535e-02	8.055020e-03	5000
492	100	2.160039e-02	7.984167e-03	5000
493	100	2.155534e-02	8.007708e-03	5000
494	100	2.136877e-02	7.963467e-03	5000
495	100	2.094923e-02	7.805130e-03	5000
496	100	2.100057e-02	7.819778e-03	5000
497	100	2.080375e-02	7.691509e-03	5000
498	100	2.074173e-02	7.676421e-03	5000
499	100	2.044453e-02	7.608518e-03	5000
500	100	2.032419e-02	7.585572e-03	5000
